"WC1","Analytic1","Clout1","Authentic1","Tone1","WPS1","Sixltr1","Dic1","function1","pronoun1","ppron1","i1","we1","you1","shehe1","they1","ipron1","article1","prep1","auxverb1","adverb1","conj1","negate1","verb1","adj1","compare1","interrog1","number1","quant1","affect1","posemo1","negemo1","anx1","anger1","sad1","social1","family1","friend1","female","male1","cogproc1","insight1","cause1","discrep1","tentat1","certain1","differ1","percept1","see1","hear1","feel1","bio1","body1","health1","sexual1","ingest1","drives1","affiliation1","achieve1","power1","reward1","risk1","focuspast1","focuspresent1","focusfuture1","relativ1","motion1","space1","time1","work1","leisure1","home1","money1","relig1","death1","informal1","swear1","netspeak1","assent1","nonflu1","filler1","AllPunc1","Period1","Comma1","Colon1","SemiC1","QMark1","Exclam1","Dash1","Quote1","Apostro1","Parenth1","OtherP1","WC2","Analytic2","Clout2","Authentic2","Tone2","WPS2","Sixltr2","Dic2","function2","pronoun2","ppron2","i2","we2","you2","shehe2","they2","ipron2","article2","prep2","auxverb2","adverb2","conj2","negate2","verb2","adj2","compare2","interrog2","number2","quant2","affect2","posemo2","negemo2","anx2","anger2","sad2","social2","family2","friend2","female2","male2","cogproc2","insight2","cause2","discrep2","tentat2","certain2","differ2","percept2","see2","hear2","feel2","bio2","body2","health2","sexual2","ingest2","drives2","affiliation2","achieve2","power2","reward2","risk2","focuspast2","focuspresent2","focusfuture2","relativ2","motion2","space2","time2","work2","leisure2","home2","money2","relig2","death2","informal2","swear2","netspeak2","assent2","nonflu2","filler2","AllPunc2","Period2","Comma2","Colon2","SemiC2","QMark2","Exclam2","Dash2","Quote2","Apostro2","Parenth2","OtherP2","WC3","Analytic3","Clout3","Authentic3","Tone3","WPS3","Sixltr3","Dic3","function3","pronoun3","ppron3","i3","we3","you3","shehe3","they3","ipron3","article3","prep3","auxverb3","adverb3","conj3","negate3","verb3","adj3","compare3","interrog3","number3","quant3","affect3","posemo3","negemo3","anx3","anger3","sad3","social3","family3","friend3","female3","male3","cogproc3","insight3","cause3","discrep3","tentat3","certain3","differ3","percept3","see3","hear3","feel3","bio3","body3","health3","sexual3","ingest3","drives3","affiliation3","achieve3","power3","reward3","risk3","focuspast3","focuspresent3","focusfuture3","relativ3","motion3","space3","time3","work3","leisure3","home3","money3","relig3","death3","informal3","swear3","netspeak3","assent3","nonflu3","filler3","AllPunc3","Period3","Comma3","Colon3","SemiC3","QMark3","Exclam3","Dash3","Quote3","Apostro3","Parenth3","OtherP3","cdi1","cdi2","cdi3"
69,54.71,84.49,13.9,25.77,13.8,20.29,92.75,52.17,11.59,10.14,0,0,0,0,10.14,1.45,2.9,15.94,11.59,7.25,5.8,1.45,23.19,10.14,7.25,0,0,4.35,8.7,4.35,4.35,0,0,1.45,14.49,0,0,0,0,17.39,5.8,2.9,2.9,2.9,1.45,2.9,0,0,0,0,1.45,1.45,0,0,0,10.14,0,4.35,1.45,1.45,4.35,1.45,15.94,5.8,8.7,0,4.35,4.35,0,1.45,0,1.45,0,0,0,0,0,0,0,0,10.14,7.25,2.9,0,0,0,0,0,0,0,0,0,101,98.17,38.31,73.41,96.57,20.2,15.84,94.06,53.47,6.93,0.99,0,0,0.99,0,0,5.94,15.84,15.84,6.93,3.96,3.96,0.99,13.86,6.93,5.94,0.99,4.95,7.92,4.95,4.95,0,0,0,0,2.97,0,0,0,0,20.79,4.95,0,1.98,7.92,2.97,5.94,0.99,0.99,0,0,0.99,0,0,0,0.99,5.94,0,0,3.96,1.98,0,0,9.9,1.98,15.84,2.97,11.88,0.99,1.98,0,0,0,0,0,0,0,0,0,0,0,7.92,3.96,2.97,0,0,0.99,0,0,0,0,0,0,99,34.01,45.96,20.99,96.96,16.5,17.17,93.94,56.57,17.17,7.07,2.02,2.02,0,0,3.03,10.1,5.05,12.12,12.12,5.05,6.06,3.03,20.2,7.07,5.05,1.01,0,5.05,15.15,10.1,5.05,1.01,1.01,0,10.1,0,0,0,0,24.24,1.01,2.02,2.02,4.04,8.08,8.08,2.02,0,2.02,0,0,0,0,0,0,15.15,3.03,4.04,1.01,5.05,5.05,1.01,17.17,2.02,7.07,3.03,2.02,2.02,0,0,0,0,0,0,0,0,0,0,0,0,15.15,5.05,4.04,0,0,0,0,1.01,4.04,1.01,0,0,11.16,38.91,3.74
117,76.78,77.92,46.75,14.06,19.5,13.68,92.31,50.43,12.82,6.84,0.85,2.56,0.85,0,2.56,5.98,8.55,11.97,8.55,3.42,4.27,1.71,15.38,6.84,4.27,1.71,3.42,3.42,2.56,0.85,1.71,0.85,0,0,11.11,0,0,0,0,20.51,7.69,3.42,1.71,4.27,2.56,4.27,1.71,0,0.85,0.85,1.71,1.71,0,0,0,8.55,2.56,2.56,0.85,1.71,0.85,2.56,11.97,2.56,9.4,0.85,5.98,2.56,2.56,0,0,0,0,0,0.85,0,0.85,0,0,0,10.26,5.13,4.27,0,0,0,0,0,0,0.85,0,0,105,91.86,95.65,55.99,61.9,17.5,17.14,87.62,50.48,10.48,5.71,0,0,5.71,0,0,4.76,12.38,13.33,9.52,1.9,3.81,0.95,17.14,9.52,7.62,3.81,0,5.71,3.81,2.86,0.95,0,0.95,0,13.33,0,0,0,0,13.33,6.67,0,1.9,3.81,0.95,0.95,0.95,0.95,0,0,3.81,1.9,1.9,0,0,5.71,0,0,5.71,0,0,0,9.52,4.76,16.19,0,14.29,0.95,0.95,0,0,0.95,0,0,0,0,0,0,0,0,9.52,5.71,2.86,0,0,0,0,0,0,0.95,0,0,103,68.91,75.18,39.59,43.46,14.71,16.5,84.47,47.57,7.77,4.85,0,2.91,0,0,1.94,2.91,5.83,11.65,6.8,6.8,8.74,0.97,17.48,1.94,1.94,1.94,0.97,2.91,4.85,2.91,1.94,0,0,0,6.8,0,0,0,0,8.74,2.91,1.94,2.91,0.97,0,1.94,0.97,0.97,0,0,0.97,0,0,0,0.97,12.62,3.88,0.97,4.85,2.91,0.97,1.94,12.62,0,17.48,4.85,5.83,8.74,0,0.97,0,0.97,0,0,0,0,0,0,0,0,8.74,6.8,1.94,0,0,0,0,0,0,0,0,0,19.75,29.06,16.41
137,62.45,82.87,28.09,99,22.83,12.41,89.05,53.28,13.87,4.38,0.73,2.92,0,0,0.73,9.49,2.19,18.25,7.3,7.3,8.03,0,16.06,7.3,4.38,2.19,0,3.65,7.3,7.3,0,0,0,0,10.22,0.73,0,0,0,9.49,1.46,1.46,0,1.46,2.92,2.92,0.73,0,0.73,0,3.65,0,2.92,0,0.73,10.95,3.65,3.65,1.46,2.92,0,2.92,11.68,0.73,12.41,1.46,7.3,4.38,1.46,0.73,0.73,1.46,0,0,0,0,0,0,0,0,15.33,4.38,10.95,0,0,0,0,0,0,0,0,0,111,90.91,26.41,71.04,59.92,22.2,26.13,90.99,50.45,5.41,1.8,0.9,0,0,0,0.9,3.6,10.81,14.41,9.01,4.5,7.21,0.9,13.51,11.71,6.31,1.8,0.9,2.7,3.6,2.7,0.9,0,0,0,4.5,0,0,0,0,18.92,2.7,0.9,1.8,4.5,1.8,9.01,3.6,2.7,0,0.9,1.8,0,1.8,0,0,9.91,0,1.8,5.41,1.8,0.9,0.9,10.81,0.9,13.51,0,12.61,0.9,3.6,0,0,0.9,0,0,0,0,0,0,0,0,13.51,4.5,7.21,0,0,0,0,0,0,0,1.8,0,113,69.72,63.85,19.91,41.79,22.6,16.81,91.15,57.52,12.39,4.42,1.77,1.77,0,0,0.88,7.96,7.08,17.7,8.85,3.54,11.5,1.77,12.39,7.08,2.65,0,0,3.54,5.31,2.65,1.77,0,1.77,0,9.73,0,0,0,0,13.27,0.88,0.88,3.54,4.42,1.77,4.42,2.65,2.65,0,0,1.77,0,1.77,0,0,5.31,1.77,0,1.77,0,1.77,0,13.27,3.54,12.39,1.77,7.96,2.65,0.88,0,0,0,0,0,0,0,0,0,0,0,12.39,4.42,7.08,0,0,0,0,0,0,0.88,0,0,13.94,28.2,16.74
48,76.43,73.4,74.76,25.77,48,10.42,87.5,60.42,14.58,8.33,4.17,0,0,0,4.17,6.25,10.42,14.58,10.42,2.08,8.33,0,16.67,4.17,0,0,0,0,4.17,2.08,2.08,0,0,2.08,12.5,0,0,0,0,8.33,2.08,0,2.08,4.17,2.08,2.08,4.17,0,4.17,0,0,0,0,0,0,10.42,0,2.08,4.17,0,4.17,0,10.42,6.25,18.75,2.08,14.58,2.08,0,0,0,0,2.08,0,2.08,0,0,2.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,44.33,84.14,43.37,72.57,40,10,90,65,20,12.5,2.5,0,5,0,5,7.5,7.5,15,15,5,5,0,25,5,2.5,2.5,0,2.5,2.5,2.5,0,0,0,0,12.5,0,0,0,0,12.5,0,2.5,2.5,2.5,0,5,7.5,7.5,0,0,2.5,0,2.5,0,0,2.5,0,0,2.5,0,0,0,15,5,15,2.5,12.5,2.5,0,0,0,0,0,0,2.5,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,58.77,66.81,27.39,4.13,46,10.87,95.65,60.87,19.57,4.35,4.35,0,0,0,0,15.22,8.7,13.04,15.22,0,4.35,0,26.09,2.17,2.17,0,2.17,4.35,2.17,0,2.17,0,0,0,10.87,0,0,0,0,19.57,2.17,0,4.35,10.87,0,2.17,10.87,4.35,4.35,0,0,0,0,0,0,6.52,0,2.17,0,2.17,2.17,0,17.39,6.52,13.04,0,6.52,6.52,0,0,0,0,0,0,0,0,0,0,0,0,4.35,0,0,0,0,0,0,0,4.35,0,0,0,19.59,7.5,12.6
131,36.88,96.62,7.16,15.1,14.56,20.61,92.37,57.25,18.32,12.21,1.53,9.92,0,0,0.76,6.11,3.05,16.79,11.45,4.58,9.92,0.76,19.08,9.16,5.34,0,2.29,3.05,3.82,1.53,2.29,0,0,0.76,12.98,0,0,0,0,12.21,2.29,1.53,3.05,2.29,2.29,2.29,2.29,0.76,0,1.53,4.58,1.53,2.29,0,0.76,14.5,9.92,3.05,1.53,0.76,0.76,3.05,13.74,0.76,9.16,0,5.34,3.82,3.82,0.76,0,0,0,0,0,0,0,0,0,0,12.98,6.87,3.82,0,0,0,0,0,0,0.76,1.53,0,104,42.69,89.42,44.66,43.27,17.33,18.27,92.31,56.73,19.23,8.65,0,7.69,0,0,0.96,10.58,5.77,13.46,6.73,4.81,8.65,2.88,14.42,7.69,7.69,2.88,0.96,4.81,4.81,2.88,1.92,0,0,0,14.42,0,0,0,0,15.38,2.88,1.92,0,4.81,0,6.73,4.81,3.85,0,0.96,0.96,0,0.96,0,0,16.35,8.65,4.81,2.88,0.96,1.92,0,17.31,0,10.58,0.96,7.69,1.92,4.81,0,0,0,0,0,0.96,0,0,0,0.96,0,10.58,5.77,3.85,0,0,0,0,0,0,0.96,0,0,110,8.19,79.34,31.94,2.23,18.33,20.91,96.36,66.36,21.82,0.91,0.91,0,0,0,0,20.91,4.55,12.73,14.55,11.82,8.18,0.91,26.36,2.73,0.91,1.82,0.91,0.91,5.45,0.91,3.64,0.91,0,0.91,12.73,0,0,0,0,24.55,2.73,4.55,2.73,12.73,1.82,2.73,1.82,0,1.82,0,0,0,0,0,0,8.18,0.91,0.91,3.64,1.82,2.73,3.64,17.27,0.91,14.55,1.82,2.73,9.09,0.91,0,0,0,0,0,0,0,0,0,0,0,11.82,5.45,3.64,0,0,0,0,0,0,0.91,1.82,0,4.81,6.93,-10
53,88.38,42.51,72.17,25.77,53,28.3,84.91,45.28,5.66,0,0,0,0,0,0,5.66,3.77,16.98,9.43,1.89,5.66,1.89,20.75,3.77,3.77,0,0,5.66,0,0,0,0,0,0,3.77,0,0,0,0,20.75,9.43,3.77,0,1.89,1.89,3.77,0,0,0,0,0,0,0,0,0,5.66,0,0,5.66,0,0,0,15.09,1.89,11.32,1.89,9.43,0,11.32,0,1.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,51.43,73.08,17.46,54.74,65,12.31,92.31,60,15.38,9.23,0,0,0,9.23,0,6.15,12.31,7.69,9.23,3.08,12.31,0,15.38,1.54,1.54,3.08,0,1.54,1.54,1.54,0,0,0,0,13.85,0,0,4.62,4.62,13.85,1.54,0,1.54,10.77,1.54,7.69,0,0,0,0,1.54,0,1.54,0,0,3.08,0,0,3.08,0,0,0,12.31,3.08,16.92,4.62,12.31,0,7.69,0,0,1.54,0,0,1.54,0,0,1.54,0,0,3.08,0,3.08,0,0,0,0,0,0,0,0,0,39,49.96,69.6,30.55,73.64,39,12.82,89.74,61.54,15.38,0,0,0,0,0,0,15.38,5.13,17.95,12.82,5.13,5.13,5.13,23.08,0,0,5.13,5.13,0,2.56,2.56,0,0,0,0,12.82,0,0,0,0,10.26,2.56,5.13,0,0,0,2.56,0,0,0,0,0,0,0,0,0,2.56,2.56,0,0,0,0,0,25.64,5.13,12.82,5.13,7.69,0,0,0,0,0,0,0,0,0,0,0,0,0,2.56,0,2.56,0,0,0,0,0,0,0,0,0,26.22,10,9.49
127,94.24,70.94,4.83,14.82,15.88,22.83,82.68,44.88,7.09,0.79,0,0.79,0,0,0,6.3,7.87,15.75,7.87,2.36,4.72,0,12.6,8.66,3.15,3.15,0,3.15,5.51,2.36,3.15,0,1.57,0,5.51,0,0,0,0,11.81,3.15,6.3,0.79,3.15,0,0.79,3.94,0.79,2.36,0,4.72,3.94,1.57,0,0,5.51,0.79,1.57,0.79,0.79,1.57,3.94,7.09,0,7.87,0,5.51,2.36,1.57,0,0,0,0,0,2.36,0,0.79,1.57,0,0,11.81,5.51,2.36,0,0,1.57,0,0,0.79,0.79,0,0.79,188,92.3,80.25,31.36,35.04,26.86,26.06,84.57,50,6.38,2.13,0,1.6,0,0,0.53,4.26,13.83,12.77,5.85,7.45,7.45,0,10.11,7.98,4.26,2.66,1.6,2.13,2.66,1.6,1.06,0,0.53,0,10.64,0,0,0,0,13.83,3.19,1.6,1.6,4.79,2.66,3.72,1.6,1.6,0,0,0.53,0,0.53,0,0,9.04,2.66,1.06,3.72,2.13,0,0,8.51,0.53,12.77,2.13,6.91,4.26,4.26,0,0,2.13,0,0,0,0,0,0,0,0,15.43,3.72,10.11,0,0,0,0,1.6,0,0,0,0,125,66.85,46.8,33.24,14.68,20.83,32,84,51.2,7.2,4,0,0,0,0.8,3.2,3.2,8,12,9.6,6.4,8,3.2,16,6.4,2.4,0.8,1.6,4.8,4,1.6,2.4,0,0,0,9.6,0,0,0,0.8,20,2.4,3.2,1.6,4,2.4,7.2,0.8,0.8,0,0,1.6,0,1.6,0,0,4,0,0.8,1.6,0.8,1.6,5.6,8.8,1.6,11.2,4,4.8,2.4,0.8,0.8,0,0,0.8,0,0,0,0,0,0,0,12,4.8,5.6,0,0,0,0,0.8,0,0.8,0,0,31.58,29.46,15.6
110,84.37,64.21,26.73,60.23,22,23.64,86.36,46.36,7.27,0.91,0,0,0,0,0.91,6.36,5.45,17.27,5.45,6.36,10,0,10.91,9.09,7.27,0,0,4.55,3.64,2.73,0.91,0,0,0,5.45,0,0,0,0,10.91,2.73,4.55,0,0.91,1.82,1.82,0,0,0,0,2.73,1.82,0.91,0,0,13.64,1.82,8.18,0.91,3.64,0.91,0,10,0,12.73,5.45,3.64,3.64,9.09,0,0,0.91,0,0,0,0,0,0,0,0,12.73,4.55,6.36,0,0,0,0,1.82,0,0,0,0,211,93.28,87.23,30.91,93.08,26.38,27.01,86.73,47.39,7.11,1.9,0,0,0,0,1.9,5.21,9.95,15.17,5.69,3.79,7.58,0.47,9.48,6.16,4.74,0.95,0.47,5.21,4.74,4.27,0,0,0,0,13.74,0,0,0,0,9.48,4.27,1.9,0.47,0.95,0.95,1.9,0.95,0.47,0,0.47,0.95,0,0.95,0,0,8.53,1.9,0.47,5.69,0.47,0,0.47,10.43,0,12.32,0.47,10.43,1.42,2.37,0.47,0,1.42,0,0,0,0,0,0,0,0,11.85,3.79,4.74,0,0,0,0,1.42,0,1.9,0,0,182,77.57,54.38,19.94,56.93,30.33,25.82,84.62,52.75,9.34,2.2,0,0,0,0,2.2,7.14,9.34,13.74,8.79,3.85,9.34,1.65,11.54,7.69,3.85,3.85,0,2.75,7.14,4.4,2.75,0,0.55,0,9.34,0,0,0,0,15.93,1.65,2.2,0,4.4,2.75,6.59,1.65,0.55,0.55,0,0.55,0,0.55,0,0,10.44,2.2,2.2,3.3,3.3,1.65,1.65,9.34,1.65,7.69,1.65,3.85,2.2,2.75,0,0,0.55,0,0,0,0,0,0,0,0,12.09,3.3,6.59,0,1.1,0,0,0,0,1.1,0,0,23.64,30.48,20.11
90,66.73,28.91,58.07,25.77,15,16.67,83.33,60,14.44,12.22,10,2.22,0,0,0,2.22,7.78,16.67,10,8.89,5.56,0,15.56,1.11,1.11,2.22,1.11,3.33,6.67,3.33,3.33,1.11,0,0,3.33,0,0,0,0,10,1.11,2.22,1.11,3.33,1.11,1.11,0,0,0,0,1.11,1.11,0,0,0,7.78,2.22,2.22,1.11,2.22,2.22,6.67,7.78,0,11.11,1.11,5.56,4.44,2.22,0,0,0,0,0,1.11,0,0,1.11,0,0,11.11,6.67,4.44,0,0,0,0,0,0,0,0,0,65,72.07,73.08,24.83,99,13,20,90.77,56.92,13.85,9.23,3.08,0,4.62,0,1.54,4.62,9.23,13.85,9.23,6.15,6.15,0,16.92,6.15,6.15,0,0,6.15,6.15,6.15,0,0,0,0,10.77,0,0,0,0,29.23,6.15,1.54,4.62,10.77,3.08,6.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.31,0,6.15,3.08,3.08,0,3.08,0,0,1.54,0,0,1.54,0,0,1.54,0,0,7.69,7.69,0,0,0,0,0,0,0,0,0,0,74,32.06,82.79,2.75,2.3,12.33,25.68,91.89,54.05,16.22,9.46,1.35,0,0,0,8.11,6.76,5.41,9.46,10.81,8.11,4.05,2.7,21.62,6.76,1.35,1.35,0,1.35,10.81,4.05,6.76,0,0,1.35,16.22,0,0,0,0,21.62,4.05,6.76,5.41,4.05,0,2.7,1.35,0,0,1.35,4.05,0,4.05,0,0,4.05,0,2.7,2.7,1.35,0,1.35,17.57,0,6.76,2.7,2.7,1.35,5.41,0,0,1.35,0,0,0,0,0,0,0,0,8.11,8.11,0,0,0,0,0,0,0,0,0,0,15.56,17.7,2.98
94,53.86,62.52,8.51,66.07,13.43,15.96,87.23,51.06,11.7,4.26,0,0,0,0,4.26,7.45,4.26,13.83,11.7,5.32,5.32,3.19,22.34,8.51,3.19,3.19,0,3.19,4.26,3.19,1.06,0,0,0,11.7,0,0,0,0,17.02,2.13,6.38,1.06,0,2.13,5.32,1.06,0,0,1.06,3.19,1.06,2.13,0,0,7.45,0,3.19,1.06,4.26,0,3.19,15.96,1.06,6.38,1.06,2.13,3.19,5.32,0,1.06,0,0,0,1.06,0,0,1.06,0,0,13.83,6.38,6.38,0,0,0,1.06,0,0,0,0,0,110,95.13,79.34,72.26,60.23,18.33,10,90.91,48.18,10,2.73,0,0,0,0,2.73,7.27,3.64,22.73,7.27,1.82,4.55,0,15.45,4.55,2.73,2.73,2.73,6.36,3.64,2.73,0.91,0,0.91,0,10.91,0,0.91,0,0,15.45,5.45,5.45,0,1.82,1.82,2.73,0.91,0,0,0,3.64,0.91,2.73,0,0,5.45,1.82,0.91,1.82,0.91,0,1.82,11.82,0.91,16.36,2.73,11.82,1.82,2.73,0,1.82,0,0,0,0,0,0,0,0,0,8.18,5.45,2.73,0,0,0,0,0,0,0,0,0,95,91.75,66.32,1.2,45.09,15.83,21.05,81.05,54.74,6.32,2.11,0,1.05,0,0,1.05,4.21,12.63,14.74,13.68,2.11,5.26,1.05,16.84,4.21,3.16,0,0,3.16,3.16,2.11,1.05,0,0,0,8.42,0,1.05,0,0,21.05,1.05,4.21,6.32,6.32,0,4.21,1.05,0,1.05,0,1.05,1.05,0,0,0,10.53,2.11,0,4.21,1.05,3.16,1.05,8.42,1.05,8.42,2.11,7.37,0,0,1.05,0,0,0,0,0,0,0,0,0,0,12.63,6.32,6.32,0,0,0,0,0,0,0,0,0,10.85,32.73,28.95
163,76.4,68.81,29.63,60.66,27.17,21.47,88.34,60.12,11.66,6.75,1.23,1.84,0.61,0,3.07,4.91,7.98,20.25,6.75,7.98,10.43,1.84,13.5,6.13,5.52,1.23,0,1.84,5.52,3.68,1.84,0.61,0,0.61,10.43,0,0,0,0,13.5,4.29,2.45,0.61,3.07,1.84,4.29,2.45,1.23,1.23,0,1.23,0,1.23,0,0,6.13,1.84,1.84,1.23,0.61,0.61,2.45,7.98,1.23,8.59,0.61,4.91,3.07,1.84,3.07,0,0.61,0,0,1.84,0.61,0,1.23,0,0,13.5,3.07,6.75,0,0,0,0.61,0,1.23,1.23,0,0.61,244,76.8,64.4,11.95,56.75,24.4,15.98,90.57,54.51,9.84,2.05,0.41,0.82,0.82,0,0,7.79,9.43,14.75,10.25,4.92,8.2,1.23,16.39,8.2,5.33,2.05,2.87,3.28,1.64,1.64,0,0,0,0,9.84,0,0,0,0,15.16,2.87,1.23,4.1,2.05,2.46,6.15,2.87,2.05,0.41,0.41,1.23,0.41,0.82,0,0,4.51,1.23,0.82,2.05,1.64,0,2.46,11.48,0.41,8.61,0,8.2,0,3.69,1.23,0,0,0,0,0,0,0,0,0,0,13.11,4.1,5.74,0,0,0,0,2.05,0,1.23,0,0,117,57.24,75.31,68.74,85.53,19.5,23.08,87.18,59.83,15.38,8.55,0,2.56,1.71,1.71,2.56,6.84,4.27,17.95,5.98,8.55,6.84,3.42,13.68,4.27,3.42,0.85,1.71,3.42,5.13,3.42,0,0,0,0,10.26,0,0,0,1.71,16.24,3.42,3.42,0,0.85,4.27,4.27,0.85,0,0,0,0.85,0.85,0,0,0,7.69,2.56,0,4.27,0.85,0,4.27,7.69,0.85,17.95,2.56,11.11,4.27,1.71,0,0,0,0,0,0.85,0,0,0,0.85,0,5.98,3.42,0.85,0,0,0.85,0.85,0,0,0,0,0,19.57,19.74,12.04
141,49.81,76.1,61.13,66.07,23.5,17.73,86.52,51.06,12.06,5.67,0,3.55,0,1.42,0.71,6.38,5.67,10.64,11.35,6.38,4.26,2.84,19.86,6.38,0,4.26,1.42,1.42,3.55,2.84,0.71,0,0,0.71,8.51,0,0,0,2.13,9.93,2.84,2.84,0,1.42,1.42,2.13,4.26,2.13,0.71,1.42,1.42,0.71,0.71,0,0,7.8,3.55,2.13,2.13,0,0,4.96,12.77,3.55,19.15,5.67,6.38,7.8,0.71,1.42,0,0.71,0,0,0,0,0,0,0,0,6.38,4.26,1.42,0,0,0,0,0,0,0.71,0,0,123,64.11,81.44,50.92,56.48,20.5,17.89,80.49,51.22,9.76,5.69,0,4.88,0,0,0.81,4.07,6.5,15.45,5.69,8.13,13.01,0.81,8.13,8.94,5.69,3.25,0,2.44,1.63,1.63,0,0,0,0,7.32,0,0,0,0,12.2,0.81,4.88,0.81,2.44,0.81,2.44,2.44,2.44,0,0,1.63,0,0.81,0,0.81,6.5,4.88,0.81,0,1.63,0,0.81,9.76,0,18.7,2.44,8.13,8.13,1.63,0.81,0,0,0,0,0,0,0,0,0,0,7.32,4.88,1.63,0,0,0,0,0,0,0.81,0,0,114,65.52,46.49,9.58,13.81,22.8,15.79,84.21,54.39,14.91,8.77,4.39,0.88,1.75,0.88,0.88,6.14,8.77,12.28,8.77,1.75,6.14,4.39,18.42,4.39,5.26,1.75,1.75,2.63,4.39,1.75,2.63,0.88,0,0,12.28,0,0.88,0,0.88,21.05,4.39,1.75,4.39,6.14,1.75,7.02,5.26,1.75,2.63,0.88,0,0,0,0,0,7.89,1.75,0.88,2.63,0.88,1.75,2.63,11.4,0,2.63,0.88,0.88,0.88,3.51,0,0,0.88,0,0,0,0,0,0,0,0,10.53,6.14,0.88,0,0,0,0.88,0,1.75,0.88,0,0,9.43,14.55,15.09
83,46.61,88.57,82.07,99,27.67,18.07,86.75,57.83,21.69,9.64,2.41,7.23,0,0,0,12.05,3.61,14.46,9.64,2.41,6.02,0,16.87,2.41,1.2,1.2,1.2,1.2,6.02,6.02,0,0,0,0,10.84,0,0,0,0,15.66,4.82,4.82,0,1.2,2.41,3.61,4.82,0,2.41,2.41,2.41,2.41,0,0,0,13.25,8.43,3.61,0,0,1.2,2.41,12.05,1.2,15.66,1.2,4.82,8.43,3.61,0,0,0,0,0,0,0,0,0,0,0,12.05,3.61,6.02,0,0,0,0,2.41,0,0,0,0,55,46.23,50,85.21,98.09,55,23.64,90.91,54.55,20,10.91,5.45,1.82,0,0,3.64,9.09,5.45,12.73,10.91,0,7.27,1.82,18.18,12.73,10.91,0,0,7.27,5.45,5.45,0,0,0,0,10.91,0,0,0,0,20,10.91,0,1.82,5.45,0,5.45,0,0,0,0,0,0,0,0,0,9.09,1.82,0,7.27,0,0,0,20,0,7.27,0,5.45,1.82,5.45,0,0,0,0,0,0,0,0,0,0,0,5.45,1.82,1.82,0,0,0,0,0,0,1.82,0,0,59,92.84,30.55,56.85,57.83,59,23.73,84.75,54.24,10.17,5.08,1.69,0,0,0,3.39,5.08,11.86,18.64,5.08,5.08,8.47,1.69,8.47,10.17,8.47,0,1.69,5.08,5.08,3.39,1.69,0,0,0,3.39,0,0,0,0,18.64,3.39,1.69,3.39,3.39,6.78,5.08,0,0,0,0,1.69,0,0,0,1.69,8.47,0,0,5.08,1.69,1.69,0,6.78,0,15.25,0,8.47,6.78,1.69,1.69,0,0,0,0,0,0,0,0,0,0,3.39,1.69,1.69,0,0,0,0,0,0,0,0,0,8.31,8.18000000000001,30.02
246,71.37,90.32,61.58,94.34,20.5,21.54,89.02,53.66,12.2,7.72,0.41,2.85,0,0,4.47,4.47,4.07,18.29,8.54,6.5,6.5,1.22,13.82,8.94,6.1,0.81,0,3.25,4.88,4.47,0,0,0,0,15.85,0,0,0,0,14.63,5.28,2.85,1.22,1.22,1.22,4.07,0.81,0,0.81,0,0.81,0.41,0.41,0,0,10.98,6.1,1.63,3.66,1.63,0,1.63,12.6,0,14.23,1.63,9.76,4.07,2.44,0,0,0,0,0,0.41,0,0,0,0.41,0,5.69,4.88,0,0,0,0,0,0.81,0,0,0,0,90,69.57,74.76,82.75,94.19,22.5,14.44,92.22,54.44,12.22,5.56,1.11,0,2.22,0,2.22,6.67,11.11,11.11,10,6.67,5.56,1.11,16.67,15.56,8.89,3.33,0,8.89,4.44,4.44,0,0,0,0,12.22,0,0,0,0,18.89,4.44,1.11,1.11,4.44,3.33,5.56,1.11,1.11,0,0,0,0,0,0,0,5.56,1.11,0,5.56,0,0,2.22,14.44,0,16.67,2.22,11.11,3.33,1.11,0,0,0,0,0,0,0,0,0,0,0,5.56,4.44,0,0,0,0,0,1.11,0,0,0,0,127,18.46,31.84,41.34,70.24,25.4,25.2,88.19,59.06,11.81,2.36,0,0,0,0,2.36,9.45,4.72,10.24,14.96,7.87,11.81,1.57,24.41,7.09,5.51,4.72,0,2.36,3.94,3.15,0.79,0,0,0,8.66,0,0,0,0,25.98,3.15,3.15,3.94,3.15,4.72,11.81,1.57,0.79,0,0.79,0,0,0,0,0,6.3,0,1.57,2.36,3.15,0,3.94,18.11,0,8.66,1.57,5.51,0.79,0,1.57,0.79,0,0,0,0,0,0,0,0,0,5.51,3.94,0,0,0,0,0,0,0,1.57,0,0,17.41,16.65,-3.06
